Age ,Gender,Attribute,Sub_attribute,Budget,Gift_1,Gift_2,Gift_3,Gift_4,Gift_5,Gift 6_(optional),URL_status_1,URL_status_2,URL_status_3,URL_status_4,URL_status_5,URL_status_6
30-45,Male,Outgoing,Care_free,25-50,http://www.canadiantire.ca/en/pdp/hanging-rope-swing-hammock-0880415p.html#srp,-,-,-,-,,200,#ERROR!,#ERROR!,#ERROR!,#ERROR!,
30-45,Male,Outgoing,Sociable,25-50,https://www.thesource.ca/en-ca/health--and--wearable-tech/bluetooth-item-trackers/tile-mate-bluetooth%C2%AE-item-tracker---4-pack/p/108065572?bid=sPexa3Rar8sw&gclid=Cj0KCQjwk_TbBRDsARIsAALJSOaGHuSrWprjursTQz5vbAo0BJ2bB1OWHlP5em7psFAg7p6g2NlbYC8aAvjvEALw_wcB&gclsrc=aw.ds,-,-,-,-,,200,#ERROR!,#ERROR!,#ERROR!,#ERROR!,
30-45,Male,Outgoing,Care_free,50-100,https://shop.fatboyusa.com/products/lamzac-the-original,-,-,-,-,,200,#ERROR!,#ERROR!,#ERROR!,#ERROR!,
30-45,Male,Outgoing,Sociable,50-100,https://www.thesource.ca/en-ca/health--and--wearable-tech/bluetooth-item-trackers/tile-mate-bluetooth%C2%AE-item-tracker---4-pack/p/108065572?bid=sPexa3Rar8sw&gclid=Cj0KCQjwk_TbBRDsARIsAALJSOaGHuSrWprjursTQz5vbAo0BJ2bB1OWHlP5em7psFAg7p6g2NlbYC8aAvjvEALw_wcB&gclsrc=aw.ds,https://www.walmart.ca/en/ip/popflix-cinema-style-kettle-popcorn-popper-red/6000196182994?cmpid=sem_pla_google_en_none_6000196182994_100182107432691_1593&cmpid=sem_pla_google_en_none_868526848_42591590806_None&gclid=Cj0KCQjwk_TbBRDsARIsAALJSOaC5_HbeW-GTkU6nyw17HAUgu-a8-Wk3SsRAt83V1ZRh1sHAVmZy4saAp8VEALw_wcB,-,-,-,,200,200,#ERROR!,#ERROR!,#ERROR!,
30-45,Male,Outgoing,Care_free,100-150,https://www.chapters.indigo.ca/en-ca/electronics/jbl-flip-4-portable-bluetooth/050036336147-item.html?ikwid=speakers&ikwsec=Home&ikwidx=10,-,-,-,-,,200,#ERROR!,#ERROR!,#ERROR!,#ERROR!,
30-45,Male,Outgoing,Sociable,100-150,https://www.staples.ca/en/Google-Home/product_2718992_1-CA_1_20001?cid=PS:GS:CA:b:41:71700000034445166DYNAMIC+SEARCH+ADSp32064435888&cvosrc=ppc%20nonbrand.CA-google.DYNAMIC+SEARCH+ADS&cvo_cid=1352059385&cvo_crid=263846839080&Matchtype=b&gclid=CjwKCAjwhLHaBRAGEiwAHCgG3jWfNm1PoNTs-mcVR7evULG-aAiGyi26KJBGv6zsda0JgKHjXpFFdRoC6GsQAvD_BwE&gclsrc=aw.ds,https://www.bestbuy.ca/en-ca/product/samsung-hwj250-80w-2-2-channels-soundbar/12490087.aspx?,https://fab.com/product/buddy-chess-set-530669/?ref=browse&pos=12,-,-,,200,200,200,#ERROR!,#ERROR!,
30-45,Female,Outgoing,Care_free,25-50,https://www.urbanoutfitters.com/en-ca/shop/himalayan-salt-lamp-night-light?category=lighting&color=067,https://www.simons.ca/en/kitchen-dining/dinnerware-utensils/decorative-jars/hanging-glass-terrarium--13980-4181170?gclid=Cj0KCQjwk_TbBRDsARIsAALJSOYRMq5wOxvbzQE2KYTxkVpJcn4iHwH-bj1z05TKG_Y9Jm9QOj7XZwsaAnFYEALw_wcB&catId=8546&colourId=99&sizeId=HD02-9998&s_kwcid=AL!5784!3!198908114860!!!g!495276322792!&ef_id=VlKQfgAAAFmnUqCt:20180822192014:s,https://www.chapters.indigo.ca/en-ca/books/blissful-twist-inspired-by-nature/9781482824599-item.html?ikwid=adult+coloring+books&ikwsec=Home&ikwidx=6,-,-,,200,200,200,#ERROR!,#ERROR!,
30-45,Female,Outgoing,Sociable,25-50,https://www.anthropologie.com/shop/lilibet-serving-stand?category=kitchen-serveware&color=066,https://www.paintnite.com/,https://fab.com/product/we-met-here-jigsaw-puzzle-514568/?ref=browse&pos=2,-,-,,200,200,#ERROR!,#ERROR!,#ERROR!,
30-45,Female,Outgoing,Care_free,50-100,"http://www.crabtree-evelyn.ca/89769/89769,en_CA,pd.html?gclid=Cj0KCQjwk_TbBRDsARIsAALJSOa_hbMZjBQvRq6s_V4NfAHSo9wDh9oAplFXH-yP69_wyP4B240GlLcaAkhiEALw_wcB",https://fab.com/product/beddi-glow-smart-alarm-clock-529250/?pref[]=attr%7Csmart-home-gadgets&ref=browse&pos=11,https://fab.com/product/portable-coupe-turntable-529809/?pref[]=attr%7Caudio-photography&ref=browse&pos=13,-,-,,200,200,200,#ERROR!,#ERROR!,
30-45,Female,Outgoing,Sociable,50-100,https://www.thesource.ca/en-ca/health--and--wearable-tech/bluetooth-item-trackers/tile-mate-bluetooth%C2%AE-item-tracker---4-pack/p/108065572?bid=sPexa3Rar8sw&gclid=Cj0KCQjwk_TbBRDsARIsAALJSOaGHuSrWprjursTQz5vbAo0BJ2bB1OWHlP5em7psFAg7p6g2NlbYC8aAvjvEALw_wcB&gclsrc=aw.ds,https://www.walmart.ca/en/ip/popflix-cinema-style-kettle-popcorn-popper-red/6000196182994?cmpid=sem_pla_google_en_none_6000196182994_100182107432691_1593&cmpid=sem_pla_google_en_none_868526848_42591590806_None&gclid=Cj0KCQjwk_TbBRDsARIsAALJSOaC5_HbeW-GTkU6nyw17HAUgu-a8-Wk3SsRAt83V1ZRh1sHAVmZy4saAp8VEALw_wcB,-,-,-,,200,200,#ERROR!,#ERROR!,#ERROR!,
30-45,Female,Outgoing,Care_free,100-150,https://www.urbanoutfitters.com/en-ca/shop/amethyst-crystal-lamp?category=lighting&color=050,https://www.saksoff5th.com/main/ProductDetail.jsp?FOLDER%3C%3Efolder_id=2534374302024902&PRODUCT%3C%3Eprd_id=845524442269424&R=400948424669&P_name=MAPLETON+DRIVE&N=302024902&bmUID=mlwTk4d,-,-,-,,200,200,#ERROR!,#ERROR!,#ERROR!,
30-45,Female,Outgoing,Sociable,100-150,https://www.linenchest.com/en/zedd-2-tier-trolley.html?gdffi=5732934e9dfe4c2792c41a14d154cc64&gdfms=1E7F527621EC42E6860910CB371ECEEA&utm_source=sidecar&utm_medium=merchantcenter&utm_term=&utm_campaign=sidecarpla&adpos=1o1&scid=scplp250478&sc_intid=250478&gclid=CjwKCAjwhLHaBRAGEiwAHCgG3pY9cf69VDTBhEz7PklBAT3cztPAtGFaD_YAn5og0OH1AiLT7HDTZRoCeNoQAvD_BwE,-,-,-,-,,200,#ERROR!,#ERROR!,#ERROR!,#ERROR!,
30-45,Neutral ,Outgoing,Care_free,25-50,http://www.canadiantire.ca/en/pdp/hanging-rope-swing-hammock-0880415p.html#srp,https://www.chapters.indigo.ca/en-ca/books/blissful-twist-inspired-by-nature/9781482824599-item.html?ikwid=adult+coloring+books&ikwsec=Home&ikwidx=6,-,-,-,,200,200,#ERROR!,#ERROR!,#ERROR!,
30-45,Neutral ,Outgoing,Sociable,25-50,https://www.thesource.ca/en-ca/health--and--wearable-tech/bluetooth-item-trackers/tile-mate-bluetooth%C2%AE-item-tracker---4-pack/p/108065572?bid=sPexa3Rar8sw&gclid=Cj0KCQjwk_TbBRDsARIsAALJSOaGHuSrWprjursTQz5vbAo0BJ2bB1OWHlP5em7psFAg7p6g2NlbYC8aAvjvEALw_wcB&gclsrc=aw.ds,-,-,-,-,,200,#ERROR!,#ERROR!,#ERROR!,#ERROR!,
30-45,Neutral ,Outgoing,Care_free,50-100,https://www.chapters.indigo.ca/en-ca/house-and-home/auria-taj-ultrasonic-diffuser-wood/067103560619-item.html?ikwid=diffuser&ikwsec=Home&ikwidx=3,https://fab.com/product/beddi-glow-smart-alarm-clock-529250/?pref[]=attr%7Csmart-home-gadgets&ref=browse&pos=11,-,-,-,,200,200,#ERROR!,#ERROR!,#ERROR!,
30-45,Neutral ,Outgoing,Sociable,50-100,https://www.walmart.ca/en/ip/popflix-cinema-style-kettle-popcorn-popper-red/6000196182994?cmpid=sem_pla_google_en_none_6000196182994_100182107432691_1593&cmpid=sem_pla_google_en_none_868526848_42591590806_None&gclid=Cj0KCQjwk_TbBRDsARIsAALJSOaC5_HbeW-GTkU6nyw17HAUgu-a8-Wk3SsRAt83V1ZRh1sHAVmZy4saAp8VEALw_wcB,-,-,-,-,,200,#ERROR!,#ERROR!,#ERROR!,#ERROR!,
30-45,Neutral ,Outgoing,Care_free,100-150,https://www.chapters.indigo.ca/en-ca/electronics/jbl-flip-4-portable-bluetooth/050036336147-item.html?ikwid=speakers&ikwsec=Home&ikwidx=10,-,-,-,-,,200,#ERROR!,#ERROR!,#ERROR!,#ERROR!,
30-45,Neutral ,Outgoing,Sociable,100-150,https://www.staples.ca/en/Google-Home/product_2718992_1-CA_1_20001?cid=PS:GS:CA:b:41:71700000034445166DYNAMIC+SEARCH+ADSp32064435888&cvosrc=ppc%20nonbrand.CA-google.DYNAMIC+SEARCH+ADS&cvo_cid=1352059385&cvo_crid=263846839080&Matchtype=b&gclid=CjwKCAjwhLHaBRAGEiwAHCgG3jWfNm1PoNTs-mcVR7evULG-aAiGyi26KJBGv6zsda0JgKHjXpFFdRoC6GsQAvD_BwE&gclsrc=aw.ds,-,-,-,-,,200,#ERROR!,#ERROR!,#ERROR!,#ERROR!,
45_&_over,Male,Outgoing,Care_free,25-50,http://www.canadiantire.ca/en/pdp/hanging-rope-swing-hammock-0880415p.html#srp,-,-,-,-,,200,#ERROR!,#ERROR!,#ERROR!,#ERROR!,
45_&_over,Male,Outgoing,Sociable,25-50,https://www.barbecueworld.com/weber-s-charcoal-grilling.html,-,-,-,-,,200,#ERROR!,#ERROR!,#ERROR!,#ERROR!,
45_&_over,Male,Outgoing,Care_free,50-100,https://shop.fatboyusa.com/products/lamzac-the-original,https://fab.com/product/beddi-glow-smart-alarm-clock-529250/?pref[]=attr%7Csmart-home-gadgets&ref=browse&pos=11,-,-,-,,200,200,#ERROR!,#ERROR!,#ERROR!,
45_&_over,Male,Outgoing,Sociable,50-100,http://www.thebay.com/webapp/wcs/stores/servlet/en/thebay/brands/cheese-boards/paddle-dome-and-oak-paddle-set-0600088907520--24,-,-,-,-,,200,#ERROR!,#ERROR!,#ERROR!,#ERROR!,
45_&_over,Male,Outgoing,Care_free,100-150,https://www.wayfair.ca/outdoor/hd0/hexagon-decorative-tube-bird-feeder-l252-k~atcd1250.html?refid=GX114558717190-ATCD1250&device=c&ptid=187208457863&targetid=aud-404117501957pla-187208457863&network=g&gclid=Cj0KCQjwk_TbBRDsARIsAALJSOZju3nQqapmCiZDdmxWFbGSEnlrO5yKwfUWbBQx_mInLCpsVbBro44aAnCEEALw_wcB,-,-,-,-,,200,#ERROR!,#ERROR!,#ERROR!,#ERROR!,
45_&_over,Male,Outgoing,Sociable,100-150,https://fab.com/product/cruiser-turntable-orange-328801/?pref[]=attr%7Caudio-photography&ref=browse&pos=27,https://fab.com/product/buddy-chess-set-530669/?ref=browse&pos=12,https://www.walmart.ca/en/ip/samsung-galaxy-tab-e-7-lite-tablet-white/6000195967315?cmpid=sem_pla_google_en_none_6000195967315_10003210176000188524333_160&cmpid=sem_pla_google_en_none_869128514_43896172956_None&gclid=Cj0KCQjwk_TbBRDsARIsAALJSOYSmWMCAvFdXVSJjGue0hDxCBAE3NeqJiqfcMofWoIQMDmQW7iwoisaAtRrEALw_wcB,-,-,,#ERROR!,200,200,#ERROR!,#ERROR!,
45_&_over,Female,Outgoing,Care_free,25-50,http://www.canadiantire.ca/en/pdp/hanging-rope-swing-hammock-0880415p.html#srp,-,-,-,-,,200,#ERROR!,#ERROR!,#ERROR!,#ERROR!,
45_&_over,Female,Outgoing,Sociable,25-50,https://www.anthropologie.com/shop/lilibet-serving-stand?category=kitchen-serveware&color=066,https://www.paintnite.com/,-,-,-,,200,200,#ERROR!,#ERROR!,#ERROR!,
45_&_over,Female,Outgoing,Care_free,50-100,"http://www.crabtree-evelyn.ca/89769/89769,en_CA,pd.html?gclid=Cj0KCQjwk_TbBRDsARIsAALJSOa_hbMZjBQvRq6s_V4NfAHSo9wDh9oAplFXH-yP69_wyP4B240GlLcaAkhiEALw_wcB",https://fab.com/product/beddi-glow-smart-alarm-clock-529250/?pref[]=attr%7Csmart-home-gadgets&ref=browse&pos=11,-,-,-,,200,200,#ERROR!,#ERROR!,#ERROR!,
45_&_over,Female,Outgoing,Sociable,50-100,https://www.urbanoutfitters.com/en-ca/shop/compact-air-fryer?category=small-appliances&color=046,http://www.thebay.com/webapp/wcs/stores/servlet/en/thebay/brands/cheese-boards/paddle-dome-and-oak-paddle-set-0600088907520--24,-,-,-,,200,200,#ERROR!,#ERROR!,#ERROR!,
45_&_over,Female,Outgoing,Care_free,100-150,https://www.urbanoutfitters.com/en-ca/shop/amethyst-crystal-lamp?category=lighting&color=050,-,-,-,-,,200,#ERROR!,#ERROR!,#ERROR!,#ERROR!,
45_&_over,Female,Outgoing,Sociable,100-150,https://www.linenchest.com/en/zedd-2-tier-trolley.html?gdffi=5732934e9dfe4c2792c41a14d154cc64&gdfms=1E7F527621EC42E6860910CB371ECEEA&utm_source=sidecar&utm_medium=merchantcenter&utm_term=&utm_campaign=sidecarpla&adpos=1o1&scid=scplp250478&sc_intid=250478&gclid=CjwKCAjwhLHaBRAGEiwAHCgG3pY9cf69VDTBhEz7PklBAT3cztPAtGFaD_YAn5og0OH1AiLT7HDTZRoCeNoQAvD_BwE,https://www.walmart.ca/en/ip/samsung-galaxy-tab-e-7-lite-tablet-white/6000195967315?cmpid=sem_pla_google_en_none_6000195967315_10003210176000188524333_160&cmpid=sem_pla_google_en_none_869128514_43896172956_None&gclid=Cj0KCQjwk_TbBRDsARIsAALJSOYSmWMCAvFdXVSJjGue0hDxCBAE3NeqJiqfcMofWoIQMDmQW7iwoisaAtRrEALw_wcB,-,-,-,,200,200,#ERROR!,#ERROR!,#ERROR!,
45_&_over,Neutral ,Outgoing,Care_free,25-50,http://www.canadiantire.ca/en/pdp/hanging-rope-swing-hammock-0880415p.html#srp,-,-,-,-,,200,#ERROR!,#ERROR!,#ERROR!,#ERROR!,
45_&_over,Neutral ,Outgoing,Sociable,25-50,https://www.chapters.indigo.ca/en-ca/electronics/jbl-go2-portable-waterproof-bluetooth/050036343459-item.html?ikwid=speakers&ikwsec=Home&ikwidx=5,-,-,-,-,,200,#ERROR!,#ERROR!,#ERROR!,#ERROR!,
45_&_over,Neutral ,Outgoing,Care_free,50-100,https://www.chapters.indigo.ca/en-ca/house-and-home/auria-taj-ultrasonic-diffuser-wood/067103560619-item.html?ikwid=diffuser&ikwsec=Home&ikwidx=3,https://fab.com/product/beddi-glow-smart-alarm-clock-529250/?pref[]=attr%7Csmart-home-gadgets&ref=browse&pos=11,-,-,-,,200,200,#ERROR!,#ERROR!,#ERROR!,
45_&_over,Neutral ,Outgoing,Sociable,50-100,http://www.thebay.com/webapp/wcs/stores/servlet/en/thebay/brands/cheese-boards/paddle-dome-and-oak-paddle-set-0600088907520--24,-,-,-,-,,200,#ERROR!,#ERROR!,#ERROR!,#ERROR!,
45_&_over,Neutral ,Outgoing,Care_free,100-150,https://www.walmart.ca/en/ip/samsung-galaxy-tab-e-7-lite-tablet-white/6000195967315?cmpid=sem_pla_google_en_none_6000195967315_10003210176000188524333_160&cmpid=sem_pla_google_en_none_869128514_43896172956_None&gclid=Cj0KCQjwk_TbBRDsARIsAALJSOYSmWMCAvFdXVSJjGue0hDxCBAE3NeqJiqfcMofWoIQMDmQW7iwoisaAtRrEALw_wcB,-,-,-,-,,200,#ERROR!,#ERROR!,#ERROR!,#ERROR!,
45_&_over,Neutral ,Outgoing,Sociable,100-150,https://fab.com/product/cruiser-turntable-orange-328801/?pref[]=attr%7Caudio-photography&ref=browse&pos=27,https://www.walmart.ca/en/ip/samsung-galaxy-tab-e-7-lite-tablet-white/6000195967315?cmpid=sem_pla_google_en_none_6000195967315_10003210176000188524333_160&cmpid=sem_pla_google_en_none_869128514_43896172956_None&gclid=Cj0KCQjwk_TbBRDsARIsAALJSOYSmWMCAvFdXVSJjGue0hDxCBAE3NeqJiqfcMofWoIQMDmQW7iwoisaAtRrEALw_wcB,-,-,-,,200,200,#ERROR!,#ERROR!,#ERROR!,
15-20,Male,Philosophical,-,25-50,https://www.urbanoutfitters.com/en-ca/shop/wooden-multi-device-charging-dock?category=desks-for-small-spaces&color=111,-,-,-,-,,200,#ERROR!,#ERROR!,200,#ERROR!,
15-20,Male,Philosophical,-,50-100,https://www.thegrommet.com/gifts/teens/little-sun-solar-powered-charger,-,-,-,-,,200,#ERROR!,#ERROR!,200,#ERROR!,
15-20,Male,Philosophical,-,100-150,https://www.urbanoutfitters.com/en-ca/shop/crosley-uo-exclusive-cream-rose-gold-cruiser-bluetooth-record-player?adpos=1o20&cm_mmc=SEM-_-Google-_-PLA-_-177013643338_product_type_a_product_type_media_product_type_music_brand&color=012&creative=217450512889&device=c&gclid=Cj0KCQjw2f7bBRDVARIsAAwYBBtQVPUbHVYXwjsDLyD15Q8CfbywAfaAGTvEyZFtFhd737lIxPcP6R0aAlvDEALw_wcB&inventoryCountry=CA&matchtype=&mrkgadid=3084094994&mrkgcl=1033&network=g&product_id=46726774&size=ALL&utm_campaign=PLA,-,-,-,-,,200,#ERROR!,#ERROR!,200,#ERROR!,
15-20,Female,Philosophical,-,25-50,https://www.chapters.indigo.ca/en-ca/paper/manuscript-pen-with-nibs-ink/5020180425139-item.html?s_campaign=goo-Shopping_Paper&ds_rl=1254699&gclid=Cj0KCQjw2f7bBRDVARIsAAwYBBv0TfCiJDS8v9-a6Fp6qKKemDtmQ2eKBvXPDBC0P9SGioAWGsTTZZIaAtZnEALw_wcB,https://www.urbanoutfitters.com/en-ca/shop/calendar-chalkboard?category=desk-accessories&color=001,-,-,-,,200,#ERROR!,#ERROR!,200,200,
15-20,Female,Philosophical,-,50-100,https://www.lush.ca/en/gifts/wrapped-gifts/serenity/07968.html,https://www.thegrommet.com/gifts/teens/little-sun-solar-powered-charger,-,-,-,,200,#ERROR!,#ERROR!,200,200,
15-20,Female,Philosophical,-,100-150,https://www.staples.ca/en/crosley-cr8005d-or-cruiser-deluxe-portable-3-speed-turntable-with-bluetooth-orange/product_2703986_1-CA_1_20001?kpid=2703986&cid=PS:SBD:GS:n:n:SBD:58:21800&cvosrc=PLA.ca-google.Electronics&cvo_cid=1348112827&cvo_crid=263433501751&CID=PS:GS:CA::pla-382974246895::1348112827&CampaignID=1348112827&gclid=Cj0KCQjw2f7bBRDVARIsAAwYBBs35fjKRhLKHSfPTXXQcF1N4XshQUCxR88RUBHQM68XLqh71LiE9BwaAupYEALw_wcB,-,-,-,-,,200,#ERROR!,#ERROR!,200,#ERROR!,
15-20,Neutral,Philosophical,-,25-50,https://www.chapters.indigo.ca/en-ca/paper/manuscript-pen-with-nibs-ink/5020180425139-item.html?s_campaign=goo-Shopping_Paper&ds_rl=1254699&gclid=Cj0KCQjw2f7bBRDVARIsAAwYBBv0TfCiJDS8v9-a6Fp6qKKemDtmQ2eKBvXPDBC0P9SGioAWGsTTZZIaAtZnEALw_wcB,-,-,-,-,,200,#ERROR!,#ERROR!,200,#ERROR!,
15-20,Neutral,Philosophical,-,50-100,https://www.thegrommet.com/gifts/teens/little-sun-solar-powered-charger,-,-,-,-,,200,#ERROR!,#ERROR!,200,#ERROR!,
15-20,Neutral,Philosophical,-,100-150,https://www.urbanoutfitters.com/en-ca/shop/crosley-uo-exclusive-cream-rose-gold-cruiser-bluetooth-record-player?adpos=1o20&cm_mmc=SEM-_-Google-_-PLA-_-177013643338_product_type_a_product_type_media_product_type_music_brand&color=012&creative=217450512889&device=c&gclid=Cj0KCQjw2f7bBRDVARIsAAwYBBtQVPUbHVYXwjsDLyD15Q8CfbywAfaAGTvEyZFtFhd737lIxPcP6R0aAlvDEALw_wcB&inventoryCountry=CA&matchtype=&mrkgadid=3084094994&mrkgcl=1033&network=g&product_id=46726774&size=ALL&utm_campaign=PLA,-,-,-,-,,200,#ERROR!,#ERROR!,200,#ERROR!,
20-30,Male,Philosophical,-,25-50,https://www.chapters.indigo.ca/en-ca/house-and-home/cloudnola-glam-clock-silver/653341101464-item.html?ikwsec=HouseAndHome&ikwidx=484,https://www.urbanoutfitters.com/en-ca/shop/dufmod-essential-oil-island-bamboo-diffuser?inventoryCountry=CA&color=000&size=ALL&mrkgcl=1033&mrkgadid=2988725272&cm_mmc=SEM-_-Google-_-PLA-_-131236844938product_type_l1b%26product_type_l2wellness&product_id=44596930&utm_campaign=PLA&adpos=1o14&creative=217450512916&device=c&matchtype=&network=g&gclid=Cj0KCQjw2f7bBRDVARIsAAwYBBs7BjDX_WrL-DYeu15fVbEKeZr7Vp_4O0qgyOcIydO59ArEXhTJAakaApMtEALw_wcB,https://www.staples.ca/en/bios-living-shake-wake-alarm-clock/product_1106972_1-CA_1_20001?kpid=1106972&cid=PS:SBD:GS:n:n:SBD:58:21800&cvosrc=PLA.ca-google.Home&Garden&cvo_cid=1082543699&cvo_crid=256271365886&CID=PS:GS:CA::pla-410189434305::1082543699&CampaignID=1082543699&gclid=Cj0KCQjw2f7bBRDVARIsAAwYBBvt_oCt-FAxCHDhHNYPhnCyMAnK9zyyhhrjWioubFWieHgiEUhYl_kaAharEALw_wcB,https://www.wayfair.ca/baby-kids/pdp/manuscript-creative-calligraphy-pen-set-mcau1049.html?source=hotdeals,-,,200,#ERROR!,#ERROR!,200,200,
20-30,Male,Philosophical,-,50-100,https://www.urbanoutfitters.com/en-ca/shop/earth-luxe-ultrasonic-ceramic-wood-atomizer-diffuser?adpos=1o2&cm_mmc=SEM-_-Google-_-PLA-_-82530379864product_type_l1a%26product_type_l2furn%26product_type_l3candles&color=020&creative=217450512883&device=c&gclid=CjwKCAjwtIXbBRBhEiwAWV-5nqbe9HhULPax3cMaWycZA1FeQX94CtVxqsr3jwgMNKIbkqfvfyZFFBoCZBEQAvD_BwE&inventoryCountry=CA&matchtype=&mrkgadid=2988725295&mrkgcl=1033&network=g&product_id=47357462&size=ALL&utm_campaign=PLA,https://www.thegrommet.com/gifts/teens/little-sun-solar-powered-charger,http://www.projectorlampsworld.ca/epson-home-cinema-2040-projector-lamp.html?gclid=Cj0KCQjw2f7bBRDVARIsAAwYBBvCh9S3rxtabJF0w4u918aIq4UPSYKFO7pDIOXAapP21a9SyrAB0LMaAmgOEALw_wcB,-,-,,200,#ERROR!,#ERROR!,200,200,
20-30,Male,Philosophical,-,100-150,https://www.fitbit.com/en-ca/alta,-,-,-,-,,200,#ERROR!,#ERROR!,200,#ERROR!,
20-30,Female,Philosophical,-,25-50,https://www.chapters.indigo.ca/en-ca/house-and-home/cloudnola-glam-clock-silver/653341101464-item.html?ikwsec=HouseAndHome&ikwidx=484,https://www.staples.ca/en/bios-living-shake-wake-alarm-clock/product_1106972_1-CA_1_20001?kpid=1106972&cid=PS:SBD:GS:n:n:SBD:58:21800&cvosrc=PLA.ca-google.Home&Garden&cvo_cid=1082543699&cvo_crid=256271365886&CID=PS:GS:CA::pla-410189434305::1082543699&CampaignID=1082543699&gclid=Cj0KCQjw2f7bBRDVARIsAAwYBBvt_oCt-FAxCHDhHNYPhnCyMAnK9zyyhhrjWioubFWieHgiEUhYl_kaAharEALw_wcB,https://www.chapters.indigo.ca/en-ca/paper/manuscript-pen-with-nibs-ink/5020180425139-item.html?s_campaign=goo-Shopping_Paper&ds_rl=1254699&gclid=Cj0KCQjw2f7bBRDVARIsAAwYBBv0TfCiJDS8v9-a6Fp6qKKemDtmQ2eKBvXPDBC0P9SGioAWGsTTZZIaAtZnEALw_wcB,https://www.wayfair.ca/baby-kids/pdp/manuscript-creative-calligraphy-pen-set-mcau1049.html?source=hotdeals,"https://www.cafepress.ca/+aristotle_4_tote_bag,141728000",,200,#ERROR!,#ERROR!,200,200,
20-30,Female,Philosophical,-,50-100,https://www.thegrommet.com/gifts/teens/little-sun-solar-powered-charger,https://www.lush.ca/en/gifts/wrapped-gifts/serenity/07968.html,http://www.projectorlampsworld.ca/epson-home-cinema-2040-projector-lamp.html?gclid=Cj0KCQjw2f7bBRDVARIsAAwYBBvCh9S3rxtabJF0w4u918aIq4UPSYKFO7pDIOXAapP21a9SyrAB0LMaAmgOEALw_wcB,"https://www.swarovski.com/Web_CA/en/5343967/product/Eclipse_Stylus_Ballpoint_Pen,_Black.html",-,,200,#ERROR!,#ERROR!,200,200,
20-30,Female,Philosophical,-,100-150,https://www.sephora.com/ca/en/product/stone-diffuser-P433630?country_switch=ca&skuId=2120772&om_mmc=ppc-GG_1166603406_58574468608_pla-421385685515_2120772_257729463589_9061009_c&country_switch=ca&lang=en&gclid=CIj6gdyiht0CFX2qZQodFNkPIw&gclsrc=ds,https://www.fitbit.com/en-ca/alta,-,-,-,,200,#ERROR!,#ERROR!,200,200,
20-30,Neutral,Philosophical,-,25-50,https://www.chapters.indigo.ca/en-ca/house-and-home/cloudnola-glam-clock-silver/653341101464-item.html?ikwsec=HouseAndHome&ikwidx=484,https://www.staples.ca/en/bios-living-shake-wake-alarm-clock/product_1106972_1-CA_1_20001?kpid=1106972&cid=PS:SBD:GS:n:n:SBD:58:21800&cvosrc=PLA.ca-google.Home&Garden&cvo_cid=1082543699&cvo_crid=256271365886&CID=PS:GS:CA::pla-410189434305::1082543699&CampaignID=1082543699&gclid=Cj0KCQjw2f7bBRDVARIsAAwYBBvt_oCt-FAxCHDhHNYPhnCyMAnK9zyyhhrjWioubFWieHgiEUhYl_kaAharEALw_wcB,https://www.chapters.indigo.ca/en-ca/paper/manuscript-pen-with-nibs-ink/5020180425139-item.html?s_campaign=goo-Shopping_Paper&ds_rl=1254699&gclid=Cj0KCQjw2f7bBRDVARIsAAwYBBv0TfCiJDS8v9-a6Fp6qKKemDtmQ2eKBvXPDBC0P9SGioAWGsTTZZIaAtZnEALw_wcB,https://www.wayfair.ca/baby-kids/pdp/manuscript-creative-calligraphy-pen-set-mcau1049.html?source=hotdeals,-,,200,#ERROR!,#ERROR!,200,200,
20-30,Neutral,Philosophical,-,50-100,https://www.thegrommet.com/gifts/teens/little-sun-solar-powered-charger,http://www.projectorlampsworld.ca/epson-home-cinema-2040-projector-lamp.html?gclid=Cj0KCQjw2f7bBRDVARIsAAwYBBvCh9S3rxtabJF0w4u918aIq4UPSYKFO7pDIOXAapP21a9SyrAB0LMaAmgOEALw_wcB,-,-,-,,200,#ERROR!,#ERROR!,200,#ERROR!,
20-30,Neutral,Philosophical,-,100-150,https://www.fitbit.com/en-ca/alta,https://www.sephora.com/ca/en/product/stone-diffuser-P433630?country_switch=ca&skuId=2120772&om_mmc=ppc-GG_1166603406_58574468608_pla-421385685515_2120772_257729463589_9061009_c&country_switch=ca&lang=en&gclid=CIj6gdyiht0CFX2qZQodFNkPIw&gclsrc=ds,-,-,-,,200,#ERROR!,#ERROR!,200,200,
30-45,Male,Philosophical,-,25-50,https://www.staples.ca/en/bios-living-shake-wake-alarm-clock/product_1106972_1-CA_1_20001?kpid=1106972&cid=PS:SBD:GS:n:n:SBD:58:21800&cvosrc=PLA.ca-google.Home&Garden&cvo_cid=1082543699&cvo_crid=256271365886&CID=PS:GS:CA::pla-410189434305::1082543699&CampaignID=1082543699&gclid=Cj0KCQjw2f7bBRDVARIsAAwYBBvt_oCt-FAxCHDhHNYPhnCyMAnK9zyyhhrjWioubFWieHgiEUhYl_kaAharEALw_wcB,https://www.cafepress.ca/mf/17997383/i-disagree-with-everyone-large_mugs?productId=112887844,-,-,-,,200,#ERROR!,#ERROR!,200,200,
